,AWSSentiment,AWSMixed,AWSNegative,AWSNeutral,AWSPositive,GCPmagnitude,GCPscore,IBMlabel,IBMscore,id,Azurescore,realSentiment,text
580,POSITIVE,0.05878591537475586,0.03133895620703697,0.3046897351741791,0.6051853895187378,1.2000000476837158,0.20000000298023224,positive,0.645909,580,0.7206721305847168,positive,"Doug, on the first one, obviously we have thousands of engineers working on continually launching search improvements. I think for me a lot of this has been the clear hard work that's gone into making sure search on mobile works really, really well removing friction where we can constantly working to get the answers, a bit quicker and faster and make -- making the more relevant. So to me it's more a set of a continual innovation mentality that weâ€™ve had there for a long time. And thatâ€™s really working at scale."
581,POSITIVE,0.18925841152668,0.025241130962967873,0.2894493639469147,0.496051162481308,1.7000000476837158,0.4000000059604645,positive,0.597316,581,0.7567756175994873,positive,"And yes, there's - so there's all those factors. But I feel very confident about Model 3 demand. The customer happiness level with the car is incredible and I think probably the highest of any car in the world right now, I think. And so you can tell like, basically, nobody wants to sell their car."
582,NEUTRAL,0.023372814059257507,0.08504974097013474,0.8723658323287964,0.019211679697036743,0.10000000149011612,0.0,positive,0.787712,582,0.5,positive,"We've basically almost doubled our fleet every year. Every year, we make as many cars as we did in all prior years. So this is a very unusual thing to see for - especially for a large complex manufactured object, I think maybe the fastest that a complex manufactured object like a car has grown in history or at least I'm not aware of anything that is faster. Martin, are you?"
583,NEUTRAL,0.001991632394492626,0.005950848571956158,0.9822778701782227,0.009779668413102627,0.10000000149011612,0.0,neutral,0.0,583,0.7681329250335693,neutral,"But the target price point is, I think, in the past, you mentioned mid-$40,000. Is that where we're thinking or a long-term range?"
584,NEUTRAL,0.009353864938020706,0.12981988489627838,0.8251715302467346,0.035654786974191666,0.0,0.0,negative,-0.567913,584,0.5,positive,"Yes, this is really just a guess. So it's not like I got some huge crystal ball or something. But at volume, I would expect, this is totally a guess, I want to be clear, probably an average of $42,000, probably at that volume level. I'm not certain on it."
585,NEUTRAL,0.011413699015974998,0.07937691360712051,0.9019219875335693,0.007287378888577223,0.20000000298023224,0.0,positive,0.469475,585,0.5,neutral,"And just as a follow-up. You commented that you expect China to be online by the end of the year, but there's a lot of articles that the battery supplier - you're looking at different battery suppliers. But, I mean, do you have a battery supplier? Because it seems kind of close to when production is supposed to start."
586,NEUTRAL,0.05130261555314064,0.21645845472812653,0.6871875524520874,0.04505132511258125,0.20000000298023224,0.0,negative,-0.650497,586,0.26738712191581726,positive,"Well, there's really three things: the cell, the module and the pack. We will be making the module and the pack. So it's really just a question of cell supply. And we can essentially use any [high density] [ph] 2170 chemistry. And we expect to be a combination of cells produced at our Gigafactory in Nevada and cells produced in Japan and cells produced locally in China. And we feel confident to have a sufficient supply to hit the 3,000 units."
587,NEUTRAL,0.0726686492562294,0.1642404943704605,0.7276198863983154,0.03547096624970436,1.399999976158142,0.20000000298023224,negative,-0.308416,587,0.09049752354621887,neutral,Our next question comes from Emmanuel Rosner with Deutsche Bank.
588,NEUTRAL,0.004970754962414503,0.003146214410662651,0.9373881816864014,0.054494813084602356,0.8999999761581421,0.0,positive,0.649756,588,0.5,neutral,"First, I wanted to ask you about the short-range Model 3. What are your latest thoughts in terms of timing of introduction? I think at some point, you had in mind to do it in the - maybe the first half of this year. And just to clarify, when you're sort of talking about the outlook for 2019, the number of deliveries up 50% and then the margin target for Model 3 to get to 25%, does that assume that you're introducing a lower range, the short-range Model 3 at some point during the year?"
589,POSITIVE,0.02846713177859783,0.002995596034452319,0.13879109919071198,0.8297461867332458,2.0,0.6000000238418579,positive,0.901826,589,0.9378864765167236,positive,"Well, you could call it the standard range, but it's maybe short by Tesla's standards, but it's long range by other manufacturers' standards. So - but yes, we expect to introduce the standard range Model 3 sometime - probably the middle of this year is a rough, rough guess. And we're working hard to improve our costs of production, our overhead costs, our fixed costs, just costs in general. I think this past year, while extremely difficult, has driven us to a high level of financial discipline. I think we're way smarter about how we spend money, and we're getting better with each passing week. Yes."
590,NEUTRAL,0.018139757215976715,0.006531171966344118,0.5133327841758728,0.46199628710746765,1.2000000476837158,0.4000000059604645,positive,0.885107,590,0.9468666911125183,neutral,"And so to be clear, the - you expect to reach at some point this year - or you're targeting at some point this year 25% gross margins on Model 3, and that's despite introducing the lower-end - or just the standard range Model 3. Is that correct?"
591,NEUTRAL,0.006845250725746155,0.03316481411457062,0.8303487300872803,0.12964124977588654,0.0,0.0,positive,0.993838,591,0.966482400894165,positive,"And then the specific comment I think youâ€™re referencing is I was pointing to headcount growth. We are continuing to hire to support growth opportunities, particularly hiring engineers and product managers in Google and continuing to support growth in Cloud, and what I was just trying to draw out was we will continue to hire, but the year-on-year growth rate will moderate there."
592,POSITIVE,0.002926260931417346,4.22025186708197e-05,0.011695532128214836,0.9853360056877136,1.7999999523162842,0.6000000238418579,positive,0.75302,592,0.9706262350082397,negative,"Okay. And, I guess, my follow-up would be on the demand side. So you're talking about 50% increase this year. You said a few times that it could be higher than this. I think you just mentioned in the previous question 350,000 to 500,000, if I understood well. So what is sort of like what drives the cautious outlook that's in your letter? Because it feels like it's the - it's just basically four times the fourth quarter run rate, which would imply sort of 50% for the full year but not really a lot of growth versus what you just accomplished. So, I guess, how do we think about the total demand for 2019, especially if you introduced this - the cheaper version?"
593,POSITIVE,0.01917014829814434,0.006194508168846369,0.2332129031419754,0.7414224147796631,0.10000000149011612,0.0,positive,0.797806,593,0.5,neutral,"Greetings and welcome to Walmart's Fiscal Year 2018 Fourth Quarter Earnings Release. At this time, all participants are in a listen-only mode. A brief question-and-answer session will follow the formal presentation. [Operator Instructions] As a reminder, this conference is being recorded."
594,NEUTRAL,0.009431696496903896,0.09610147029161453,0.8750777244567871,0.019389180466532707,0.20000000298023224,0.0,neutral,0.0,594,0.7922861576080322,positive,"Sam's Club comps improved to 2.4%, and in International, 9 of 11 markets posted positive comp sales. So overall, we were pleased with most aspects of the quarter and confident in the foundational aspects of the business as we enter this new fiscal year."
595,NEUTRAL,0.11916045844554901,0.08478455245494843,0.4313491880893707,0.36470577120780945,1.2999999523162842,0.20000000298023224,positive,0.820482,595,0.5,neutral,Our next question comes from the line of Robbie Ohmes with Bank of America Merrill Lynch.
596,NEUTRAL,0.0324113704264164,0.08551972359418869,0.6510165333747864,0.23105241358280182,1.100000023841858,0.20000000298023224,positive,0.686006,596,0.8143051862716675,neutral,"So a follow-up on Simeon's just - and then on gross margin. So I just wanted to get clarity on the eCommerce growth outlook. So the first question is just, where -- the confidence in the eCommerce growth going back to roughly 40%, are you seeing that already in the first quarter? And sort of what is the difference to get back to the 40% versus the fourth quarter?"
